LORRY,0,4,8
LORY,0,6,16
LORYN,0,2,4
LOS,9,0,18
LOSO,4,0,7
LOTOYA,0,2,3
LOTTA,0,3,6
LOTTIE,0,2,5
LOTUS,0,7,8
LOU,185,19,346
LOUANN,0,13,18
LOU-ANN,0,2,2
LOUANNA,0,2,2
LOUANNE,0,5,8
LOUBNA,0,2,3
LOUELLA,0,8,11
LOUI,2,1,6
LOUIE,131,1,224
LOUIS,594,1,984
LOUISA,0,49,108
LOUISE,0,210,354
LOUIZA,0,3,6
LOUKAS,2,0,3
LOUKIA,0,3,4
LOURDES,0,132,227
LOVABLE,1,2,3
LOVASIA,0,2,2
LOVE,15,29,78
LOVEEN,1,1,2
LOVELEE,0,2,2
LOVELEEN,0,2,2
LOVELL,5,1,12
LOVELY,0,7,9
LOVETTA,0,3,3
LOVETTE,0,4,7
LOVEY,2,1,4
LOVIN,0,2,5
LOW,3,1,7
LOWELL,17,0,27
LOYDA,0,9,12
LU,18,24,62
LUA,0,3,5
LUAN,5,2,13
LUANA,0,12,20
LUANN,0,24,32
LUANNA,0,3,5
LUANNE,0,9,14
LUBA,1,21,46
LUBI,2,0,2
LUBIN,4,0,6
LUBNA,0,2,9
LUBOMIRA,0,2,2
LUBOS,3,0,4
LUC,12,2,38
LUCA,85,4,149
LUCAS,165,2,281
LUCCA,3,0,6
LUCE,1,2,4
LUCEL,1,1,2
LUCELIA,0,2,2
LUCERO,1,6,10
LUCEY,0,2,2
LUCHA,2,2,5
LUCHIA,0,2,2
LUCHO,5,0,6
LUCHY,1,3,5
LUCI,1,8,20
LUCIA,0,109,232
LUCIAN,8,0,10
LUCIANA,0,43,75
LUCIANE,0,4,5
LUCIANNE,0,2,6
LUCIANO,47,0,64
LUCIE,0,24,63
LUCIEN,20,0,33
LUCIENNE,0,7,11
LUCILA,0,8,15
LUCILE,0,4,5
LUCILIA,0,2,2
LUCILLA,0,3,4
LUCILLE,0,100,142
LUCINA,0,3,5
LUCINDA,0,19,55
LUCIO,10,0,18
LUCIUS,10,0,14
LUCK,3,1,4
LUCKY,44,14,82
LUCRECIA,0,7,12
LUCRETIA,0,8,10
LUCREZIA,0,4,7
LUCY,0,396,724
LUCYANN,0,2,2
LUCYNA,0,2,4
LUDA,0,6,13
LUDIVINE,0,5,8
LUDLOW,2,0,2
LUDMILA,0,9,14
LUDOVIC,8,0,22
LUDOVICA,0,2,4
LUDOVICO,2,0,4
LUDWIG,4,1,15
LUE,3,2,6
LUELLA,0,2,3
LUI,6,2,15
LUIDGY,2,0,2
LUIE,2,0,2
LUIGGY,2,0,2
LUIGI,92,1,141
LUIGJ,3,0,3
LUISA,0,115,213
LUISANA,0,4,5
LUISENRIQUE,2,0,2
LUIZ,21,0,34
LUIZA,0,9,22
LUKA,5,3,17
LUKAS,36,0,61
LUKASZ,32,0,50
LUKE,278,0,538
LUKEMAN,2,0,2
LUKMAN,4,0,4
LUKO,2,0,2
LULA,1,9,14
LULU,2,38,91
LULY,0,3,5
LULZIM,2,0,2
LUM,4,1,5
LUMI,1,4,7
LUMII,1,1,2
LUMING,1,1,2
LUMINITA,0,2,4
LUMUMBA,2,0,2
LUNA,1,30,61
LUNDY,0,2,2
LUNETTE,0,3,3
LUNG,3,0,6
LUNY,1,1,2
LUO,1,2,4
LUPE,5,5,24
LUPITA,0,11,19
LUQMAN,3,0,6
LUREEN,0,2,2
LURIANNE,0,2,2
LURLINE,0,5,5
LUSI,0,2,2
LUT,1,1,2
LUTCHMAN,2,0,2
LUTFI,2,0,3
LUTHER,21,0,28
LUTZ,2,0,3
LUU,1,1,3
LUX,0,5,9
LUZ,1,247,388
LUZETT,0,2,2
LUZMARINA,0,2,3
LUZY,0,2,4
LUÍS,1444,3,2188
LY,3,4,11
LYANA,0,3,3
LYDA,0,2,5
LYDE,0,2,2
LYDELL,2,0,4
LYDIA,0,219,423
LYELL,2,0,2
LYES,2,0,3
LYFE,2,0,3
LYGIA,0,2,3
LYLA,0,4,9
LYLE,27,0,53
LYMARI,0,3,7
LYMARIE,0,2,3
LYN,2,35,57
LYNCH,2,1,6
LYNDA,1,116,197
LYNDEL,1,1,3
LYNDEN,3,0,3
LYNDI,0,2,6
LYNDIA,0,2,4
LYNDON,24,2,43
LYNDONNA,0,2,2
LYNDSAY,0,12,37
LYNDSEY,0,25,55
LYNE,0,3,5
LYNECIA,0,2,2
LYNELL,1,4,8
LYNETTE,0,84,150
LYNFORD,3,0,3
LYNITA,0,3,3
LYNN,13,360,727
LYNNANN,0,3,3
LYNNE,0,126,220
LYNNELL,0,2,2
LYNNELLE,0,2,4
LYNNETTE,0,29,45
LYNNIE,0,2,4
LYNNMARIE,0,2,3
LYNSEY,0,7,17
LYNSON,2,0,2
LYNWOOD,2,0,2
LYNX,2,0,3
LYON,3,0,7
LYONEL,3,0,4
LYRA,0,4,7
LYRIC,0,2,5
LYRIKAL,1,1,2
LYRON,2,0,3
LYSA,0,9,12
LYSANDER,2,0,5
LYSANNE,0,2,2
LYSBETH,0,3,3
LYSE,0,2,2
LYSETTE,0,9,12
LYSSA,0,13,23
LYSTRA,0,11,18
LYTESHA,0,2,2
LYUBA,0,4,9
LYUBOMYR,2,0,3
LYUBOV,0,8,12
LYUDA,0,2,5
LYUDMILA,0,12,23
LYUDMYLA,0,2,4
LYZBETH,0,2,2
LÊ,15,18,49
LÉONARD,180,2,269
MAA,0,2,2
MAAME,0,12,24
MAARTEN,6,0,8
MAAYAN,0,11,19
MABEL,0,44,93
MABELL,0,2,2
MABLE,0,3,4
MAC,39,2,80
MACARENA,0,8,14
MACARIO,2,0,4
MACARONI,1,1,2
MACARTHUR,2,0,2
MACBETH,1,1,2
MACEDO,2,0,2
MACEY,0,2,3
MACHLI,4,0,4
MACHO,8,0,12
MACIEJ,7,0,26
MACIEK,6,0,9
MACIEL,0,3,4
MACK,26,3,48
MACKA,0,2,2
MACKENDY,2,0,3
MACKENZIE,6,19,69
MACKIE,2,1,7
MACKY,5,1,6
MACON,3,0,6
MACY,1,12,19
MAD,12,4,25
MADALENA,0,2,3
MADALINA,0,3,6
MADALINE,0,4,7
MADALYN,0,5,10
MADAME,0,2,2
MADAN,2,1,4
MADANI,1,1,2
MADD,2,1,5
MADDALENA,0,6,11
MADDEN,0,2,3
MADDIE,0,22,53
MADDISON,0,2,4
MADDY,2,33,78
MADE,2,0,2
MADEA,0,2,2
MADEEHA,0,2,3
MADELAINE,0,8,13
MADELEINE,0,42,114
MADELENE,0,5,12
MADELIN,0,12,20
MADELINE,0,234,394
MADELYN,0,48,79
MADELYNN,0,2,3
MADGE,0,4,6
MADHAV,2,0,6
MADHAVI,0,6,17
MADHU,9,7,37
MADHUKAR,2,0,2
MADHUR,1,1,4
MADHURI,0,4,8
MADI,1,7,15
MADIE,1,2,3
MADIHA,0,4,14
MADINA,1,11,19
MADISON,6,47,114
MADLYN,0,2,4
MADOKA,0,3,9
MADONNA,0,11,22
MADS,2,1,3
MADY,3,5,12
MAE,1,34,67
MAEGAN,0,9,24
MAEL,3,0,4
MAESTRO,2,0,4
MAEVE,0,13,30
MAFALDA,0,2,3
MAFER,0,3,5
MAG,2,1,7
MAGALI,0,20,33
MAGALIE,0,9,17
MAGALY,0,26,45
MAGAN,0,2,4
MAGARITA,0,2,2
MAGDA,0,64,117
MAGDALA,0,2,5
MAGDALENA,0,78,160
MAGDALENE,0,5,11
MAGDALI,0,2,2
MAGDALINA,0,2,4
MAGDALINE,0,3,3
MAGDELINE,0,2,3
MAGDIEL,1,1,3
MAGDY,6,0,10
MAGED,6,0,12
MAGEN,1,5,9
MAGGI,0,8,13
MAGGIE,0,360,821
MAGGY,0,12,20
MAGNO,2,0,2
MAGNOLIA,0,6,12
MAGNUS,23,2,40
MAGO,2,1,4
MAGS,0,2,9
MAGUS,4,0,4
MAGUY,0,2,5
MAH,1,2,4
MAHA,1,14,37
MAHABUB,2,0,2
MAHADEO,4,0,5
MAHAGONY,0,2,2
MAHALA,1,1,3
MAHALIA,0,6,13
MAHAMMED,3,0,3
MAHANI,0,2,3
MAHASE,2,0,3
MAHBOD,2,0,3
MAHBOOB,3,0,5
MAHBUB,3,0,4
MAHBUBUL,2,0,3
MAHBUBUR,4,0,7
MAHDI,10,0,15
MAHEEN,1,4,8
MAHELIA,0,2,2
MAHENDRA,10,0,18
MAHER,10,0,16
MAHESH,26,0,41
MAHIMA,0,2,4
MAHIN,1,1,3
MAHIR,5,0,9
MAHIRA,0,2,4
MAHLON,2,0,4
MAHMOOD,6,0,11
MAHMOUD,31,0,56
MAHMUD,12,0,15
MAHMUDUL,4,0,6
MAHMUDUR,2,0,3
MAHMUT,11,0,13
MAHOGANY,0,7,16
MAHSA,1,4,8
MAHSHID,0,2,7
MAHWISH,0,3,7
MAHYAR,1,1,3
MAI,2,37,89
MAIA,0,26,68
MAIDA,0,9,12
MAIESHA,0,2,2
MAIJA,0,2,8
MAIKA,0,4,6
MAIKE,0,2,4
MAIKEL,4,0,5
MAIKEN,0,2,3
MAIKO,1,5,22
MAILEEN,0,3,3
MAI-LING,0,2,2
MAIMA,0,2,3
MAIMOUNA,0,3,4
MAIN,2,1,8
MAINAK,1,1,2
MAINE,5,1,11
MAIR,2,1,3
MAIRA,0,7,17
MAIRE,0,5,9
MAIREAD,0,11,18
MAIRIN,0,2,6
MAISA,0,4,6
MAISHA,0,8,22
MAISIE,0,2,12
MAISSA,0,2,2
MAITA,0,2,3
MAITAL,0,3,3
MAITE,0,7,16
MAITLAND,2,0,3
MAIYA,0,3,4
MAIYSHA,0,3,4
MAJ,1,2,5
MAJA,0,30,68
MAJDI,3,0,4
MAJED,6,0,8
MAJEDA,0,2,2
MAJEED,3,0,5
MAJELLA,0,4,6
MAJESTA,0,2,2
MAJESTIC,0,2,6
MAJIC,2,0,2
MAJID,8,0,18
MAJIDA,0,2,3
MAJIK,1,1,2
MAJKEN,0,2,3
MAJLINDA,0,2,5
MAJOR,11,0,18
MAJORIE,0,4,4
MAK,2,2,11
MAKA,1,4,6
MAKAVELI,3,0,4
MAKAVELLI,2,0,2
MAKAYLA,0,2,4
MAKEBA,0,8,17
MAKEDA,0,23,48
MAKEEVA,0,2,2
MAKEIA,0,2,2
MAKELA,0,2,3
MAKESHA,0,2,2
MAKI,3,19,42
MAKIA,1,3,5
MAKIKO,0,11,27
MAKINI,0,2,5
MAKO,1,3,5
MAKOTO,7,0,19
MAKS,3,0,3
MAKSIM,14,0,25
MAKSUDA,0,3,3
MAKSYM,3,0,3
MAL,6,1,13
MALA,2,19,37
MALACHI,10,1,17
MALADO,0,2,2
MALADY,0,2,2
MALAIKA,0,20,34
MALAK,0,3,9
MALAKAI,2,0,2
MALAY,2,0,3
MALCA,0,2,4
MALCOLM,116,1,209
MALCOM,4,0,7
MALEEK,5,0,9
MALEK,7,1,14
MALENA,0,5,14
MALENE,0,6,11
MALGORZATA,0,20,30
MALGOSIA,0,3,3
MALI,2,7,18
MALIA,0,13,29
MALIAKA,0,3,4
MALIBU,1,1,2
MALICK,7,0,13
MALIEK,4,0,8
MALIHA,0,3,10
MALIK,130,1,199
MALIKA,0,36,78
MALIKAH,0,2,8
MALIN,2,11,20
MALINA,0,6,13
MALINDA,1,10,27
MALINE,0,2,2
MALINI,0,9,16
MALISA,0,2,6
MALISHA,0,2,3
MALISSA,0,20,33
MALKA,0,13,37
MALKAH,0,2,4
MALKI,1,4,9
MALKIE,0,6,11
MALKY,0,10,23
MALLIKA,0,3,9
MALLORI,0,2,2
MALLORIE,0,4,9
MALLORY,0,45,117
MALLY,1,4,9
MALON,1,1,2
MALORIE,0,7,13
MALOU,0,6,16
MALTA,0,2,3
MALTE,2,0,3
MALTIE,0,2,2
MALU,0,7,8
MALVIKA,0,3,3
MALVIN,9,0,12
MALVINA,0,6,12
MALY,0,2,4
MALYSSA,0,2,3
MAM,1,1,2
MAMADOU,32,0,41
MAMADY,2,0,5
MAMAN,2,1,3
MAMBO,2,1,4
MAMDOUH,2,0,4
MAME,1,3,7
MAMI,0,7,14
MAMIE,0,8,16
MAMIKO,0,2,4
MAMTA,1,6,14
MAMUN,6,0,13
MAN,17,2,32
MANA,1,4,12
MANABU,2,0,3
MANAL,0,8,10
MANAN,3,0,9
MANANA,0,4,8
MANAR,1,1,5
MANAS,2,0,3
MANASI,0,3,9
MANAV,3,0,6
MANDA,0,7,22
MANDAR,4,0,5
MANDARIN,1,1,2
MANDE,0,2,3
MANDEE,0,3,6
MANDEEP,18,5,39
MANDEL,3,1,5
MANDELA,3,0,5
MANDELL,4,0,5
MANDI,1,19,42
MANDIE,0,7,14
MANDINGO,2,0,2
MANDIP,2,0,3
MANDISA,0,12,14
MANDO,2,0,6
MANDY,1,142,320
MANEESH,2,0,5
MANEL,0,2,6
MANETTE,0,2,4
MANFRED,7,0,16
MANGESH,2,0,3
MANHATTAN,4,2,13
MANI,4,6,18
MANIE,2,0,2
MANIFEST,1,1,2
MANIK,3,0,5
MANIKA,0,2,4
MANIL,2,0,2
MANISH,36,0,73
MANISHA,0,12,30
MANISHI,1,2,3
MANITA,0,2,3
MANJEET,2,1,6
MANJIT,6,2,11
MANJOLA,0,4,4
MANJOT,0,2,3
MANJU,1,7,15
MANJUNATH,2,0,3
MANLY,2,0,3
MANMEET,2,2,7
MANMOHAN,4,0,6
MANN,5,0,7
MANNA,0,3,5
MANNIE,3,1,7
MANNIX,3,0,5
MANNY,269,2,451
MANO,2,0,7
MANOJ,22,0,38
MANOLA,1,1,2
MANOLI,3,0,5
MANOLIS,4,0,7
MANOLITO,3,0,3
MANOLO,11,0,20
MANON,0,12,27
MANOUCHEKA,0,5,6
MANOUCHKA,0,4,7
MANPREET,7,3,17
MANSFIELD,1,1,2
MANSI,0,8,18
MANSOOR,11,0,14
MANSOUR,3,0,6
MANSUR,2,0,5
MANTAS,2,0,2
MANU,17,3,41
MANUCHEHR,2,0,2
MANUEL,338,2,546
MANUELA,0,43,76
MANUELLA,0,2,2
MANUNG,2,0,2
MANUSHKA,0,2,4
MANZANA,0,2,2
MANZOOR,5,0,5
MAO,3,4,10
MAOR,11,0,13
MAPLE,0,3,6
MAQUEDA,0,2,3
MAR,7,11,30
MARA,1,91,242
MARAH,0,3,10
MARAL,0,4,10
MARALYN,0,7,9
MARALYNN,0,2,2
MARANDA,0,5,6
MARANGELI,0,2,3
MARANGELY,0,2,2
MARAT,9,0,17
MARAWAN,2,0,2
MARC,914,1,1723
MARC-ANDRE,2,0,2
MARCANTHONY,2,0,2
MARC-ANTHONY,3,0,5
MARC-ANTOINE,4,1,6
MARCE,0,5,9
MARCEE,0,3,5
MARCEL,83,3,135
MARCELA,0,76,159
MARCELINA,0,7,9
MARCELINE,0,3,9
MARCELINO,7,0,12
MARCELIS,3,0,3
MARCELL,10,2,14
MARCELLA,0,57,111
MARCELLE,0,18,42
MARCELLO,43,0,68
MARCELLUS,13,0,17
MARCELO,80,0,131
MARCH,1,1,2
MARCHA,0,2,2
MARCHELLE,0,3,4
MARCI,1,43,100
MARCIA,1,266,433
MARCIAL,7,0,11
MARCIANA,0,3,3
MARCIANO,3,1,6
MARCIE,0,33,69
MARCIN,38,0,63
MARCINE,0,2,4
MARCIO,13,0,20
MARCK,5,0,7
MARCO,367,1,598
MARCOS,180,0,286
MARCUS,352,1,612
MARCY,1,78,156
MARDI,0,2,5
MARDOCHEE,2,2,5
MAREA,0,2,5
MAREK,20,0,30
MAREKA,2,0,2
MAREN,0,14,30
MARENA,0,2,2
MARESA,0,2,5
MARESSA,0,2,4
MAREZA,0,2,2
MARG,1,4,7
MARGA,0,4,14
MARGALIT,0,5,10
MARGARET,0,605,1063
MARGARETA,0,3,4
MARGARETANN,0,2,4
MARGARETE,0,3,4
MARGARETH,0,3,5
MARGARETHA,0,2,2
MARGARETTE,0,3,4
MARGARITA,0,178,321
MARGAUX,0,15,37
MARGE,0,35,50
MARGEAUX,0,2,5
MARGERY,0,13,27
MARGHERITA,1,14,29
MARGI,0,6,8
MARGIE,0,118,206
MARGIT,0,6,12
MARGO,1,66,130
MARGOT,0,55,126
MARGOTH,0,2,3
MARGRIT,0,2,4
MARGRÉT,0,7,11
MARGUERITA,0,2,5
MARGUERITE,0,47,88
MARGY,0,4,6
MARI,0,106,240
MARIA,3,2725,5078
MARIAELENA,0,6,16
MARIAH,1,40,93
MARIAISABEL,0,2,3
MARIA-JOSE,0,2,2
MARIALISA,0,2,7
MARIAM,0,43,104
MARIAMA,0,14,29
MARIAN,5,124,205
MARIANA,0,119,234
MARIANE,0,4,5
MARIANELA,0,11,23
MARIANELLA,0,8,12
MARIANGELA,0,7,14
MARIANGELI,0,2,2
MARIANITA,0,2,3
MARIANN,0,24,33
MARIANNA,0,71,148
MARIANNE,0,172,346
MARIANO,47,0,66
MARIAPIA,0,2,2
MARIARITA,0,2,3
MARIBEL,0,127,222
MARIBELL,0,5,9
MARIBELLE,0,3,4
MARIBETH,0,20,30
MARICA,0,3,6
MARICAR,0,2,9
MARICEL,0,12,24
MARICELA,0,19,26
MARICHU,0,3,3
MARICKA,0,2,2
MARICOR,0,2,2
MARICRIS,0,2,4
MARICRUZ,0,4,9
MARIDALIA,0,3,3
MARIE,1,793,1400
MARIEA,0,3,3
MARIEANN,0,2,3
MARIE-ANNE,0,2,2
MARIE-CHRISTINE,0,2,3
MARIECLAIRE,0,2,3
MARIE-CLAIRE,0,3,7
MARIEL,0,46,114
MARIELA,0,69,115
MARIE-LAURE,0,2,8
MARIELENA,0,5,17
MARIELI,0,4,5
MARIELIZ,0,2,2
MARIELLA,0,14,32
MARIELLE,0,21,54
MARIELLEN,0,3,4
MARIE-LOUISE,0,4,9
MARIELY,0,7,12
MARIEN,0,3,6
MARIETTA,0,31,41
MARIETTE,0,3,9
MARIGLEN,2,0,2
MARIIA,0,2,3
MARIJA,0,17,41
MARIJANA,0,2,6
MARIJANE,0,2,4
MARIJO,1,2,4
MARIK,2,0,2
MARIKA,0,14,36
MARIKE,0,3,5
MARIKIT,0,2,2
MARIKO,0,26,58
MARILEE,0,6,7
MARILENA,0,7,14
MARILENE,0,2,2
MARILIA,0,5,14
MARILIN,0,2,3
MARILOU,0,14,22
MARILU,0,8,17
MARILUZ,0,9,13
MARILYN,1,424,656
MARILYNE,0,3,3
MARILYNN,0,9,14
MARIMBA,0,2,2
MARIN,8,12,34
MARINA,0,342,758
MARINDA,0,2,3
MARINELA,0,8,11
MARINELL,0,2,2
MARINELLE,0,2,2
MARINELLY,0,2,2
MARINNA,0,3,4
MARINO,23,1,37
MARINOS,2,0,2
MARINÉ,1,19,40
MARIO,548,0,895
MARIOLA,0,6,11
MARION,11,133,245
MARIOS,10,0,16
MARIS,0,7,21
MARISA,0,225,580
MARISE,0,3,7
MARISEL,0,10,10
MARISELA,0,12,27
MARISELLA,0,2,3
MARISHA,0,4,15
MARISOL,0,215,344
MARISSA,1,249,673
MARIT,0,5,11
MARITA,0,12,27
MARITE,0,2,4
MARITES,0,4,7
MARITESS,0,2,3
MARITIME,2,0,2
MARITSA,0,2,4
MARITZA,0,178,325
MARITZABEL,0,2,2
MARIU,0,2,2
MARIUS,27,0,32
MARIUSZ,13,0,33
MARIUXI,0,8,11
MARIVEL,0,7,10
MARIVIC,0,6,9
MARIXSA,0,2,4
MARIYA,0,44,96
MARIYAM,0,2,6
MARIZ,0,3,4
MARIZA,0,4,7
MARJ,0,5,7
MARJAN,1,7,14
MARJANI,0,2,2
MARJIE,0,3,6
MARJORIE,1,171,282
MARJORY,0,9,15
MARK,2561,5,4672
MARK-ANTHONY,3,0,5
MARKEE,2,0,2
MARKEL,4,0,5
MARKELL,4,0,5
MARKELLA,0,4,8
MARKENS,2,0,3
MARKENSON,2,0,2
MARKESE,2,0,3
MARKETA,0,6,11
MARKETTA,0,2,2
MARKIE,5,2,9
MARKIS,2,0,2
MARKISHA,0,4,6
MARKITA,0,3,4
MARKO,40,0,70
MARKOS,7,0,9
MARKUS,46,0,87
MARKY,5,0,5
MARLA,0,69,145
MARLAINA,0,2,3
MARLAINE,0,2,3
MARLAN,3,0,3
MARLANA,0,2,6
MARLEA,0,2,2
MARLEEN,0,7,15
MARLEN,5,8,21
MARLENA,0,26,56
MARLENE,0,250,461
MARLENI,0,4,6
MARLENIS,0,2,4
MARLENNY,0,2,3
MARLENY,1,17,29
MARLEY,15,11,40
MARLIE,0,4,7
MARLIES,0,2,4
MARLIN,4,8,25
MARLINA,0,4,10
MARLINE,1,8,15
MARLISSA,0,2,3
MARLO,4,15,37
MARLON,228,0,364
MARLOS,3,0,4
MARLOU,1,2,3
MARLOW,4,0,5
MARLOWE,3,3,9
MARLY,1,10,20
MARLYN,0,20,36
MARLYNE,0,4,4
MARNA,0,2,5
MARNE,1,4,6
MARNEE,0,2,4
MARNEY,0,3,5
MARNI,0,29,77
MARNIE,0,24,60
MARNINA,0,2,3
MARO,1,2,8
MAROS,2,0,2
MAROUANE,2,0,2
MARQ,5,0,6
MARQUES,21,0,31
MARQUETTA,0,2,4
MARQUETTE,0,2,4
MARQUEZ,2,0,4
MARQUIS,49,0,76
MARQUISE,10,0,15
MARQUITA,0,18,27
MARQUITOS,2,0,2
MARRA,0,2,3
MARRY,0,4,5
MARS,5,4,15
MARSALIS,3,0,3
MARSDEN,1,1,3
MARSEL,4,0,5
MARSELA,0,2,4
MARSH,1,1,4
MARSHA,1,193,337
MARSHAL,3,0,5
MARSHALEE,0,3,4
MARSHALL,75,1,137
MARSHALYN,0,2,2
MARSHELL,0,2,3
MARSI,0,2,3
MARSIA,0,2,2
MART,4,0,4
MARTA,0,151,302
MARTE,4,0,6
MARTEL,3,0,3
MARTELL,3,0,5
MARTEN,3,0,4
MARTHA,1,406,676
MARTHE,1,2,10
MARTI,2,11,34
MARTIAL,5,0,9
MARTIE,0,2,5
MARTIJN,2,0,3
MARTIKA,0,2,5
MARTIN,534,6,980
MARTINA,0,68,145
MARTINE,0,50,96
MARTINEZ,8,3,17
MARTINI,1,1,4
MARTINIQUE,0,5,5
MARTINO,2,1,9
MARTINS,2,0,3
MARTITA,0,2,4
MARTY,139,12,253
MARTYN,3,0,6
MARTYNA,0,7,12
MARTYNAS,2,0,2
MARU,2,5,11
MARUF,4,0,10
MARUFUL,2,0,2
MARV,11,0,16
MARVA,0,28,42
MARVEL,2,2,6
MARVELOUS,6,1,9
MARVETTE,0,2,2
MARVI,0,2,3
MARVIA,0,5,9
MARVIN,243,0,396
MARWA,0,11,17
MARWAN,13,0,21
MARX,2,1,4
MARY,2,2036,3709
MARY-,0,2,2
MARYA,0,10,16
MARYAH,0,2,3
MARYALICE,0,2,6
MARYAM,0,37,83
MARYAN,0,3,4
MARYANA,0,8,17
MARYANN,0,221,376
MARY-ANN,0,3,5
MARYANNA,0,3,8
MARYANNE,0,63,118
MARY-ANNE,0,3,4
MARYBEL,0,2,4
MARYBETH,0,46,85
MARY-BETH,0,2,5
MARY-CATHERINE,0,2,2
MARYCLAIRE,0,2,3
MARYCLARE,0,2,3
MARYELLEN,0,58,96
MARY-ELLEN,0,3,8
MARYGRACE,0,3,8
MARYJANE,0,14,20
MARY-JANE,0,8,11
MARYJO,0,4,12
MARY-JO,0,3,7
MARYKATE,0,5,25
MARY-KATE,0,4,9
MARYKAY,0,4,5
MARYLEE,0,5,7
MARYLIN,0,9,13
MARYLINE,0,4,4
MARYLOU,0,27,44
MARYLU,0,6,6
MARYLUZ,0,2,4
MARYLYN,1,3,6
MARYLYNN,0,3,8
MARY-LYNN,0,3,4
MARYLYNNE,0,2,2
MARYNA,0,3,4
MARYORY,0,4,4
MARYPAT,0,2,3
MARYROSE,0,9,20
MARYSABEL,0,2,3
MARYSE,0,10,16
MARYSIA,0,3,7
MARYSSA,0,2,3
MARYSUE,0,2,4
MARYURI,0,3,3
MARZ,0,3,5
MARZENA,0,10,24
MARZIA,0,4,7
MAS,2,0,4
MASA,3,1,12
MASAAKI,2,0,4
MASAE,0,2,4
MASAFUMI,2,0,2
MASAHIKO,2,0,2
MASAHIRO,7,0,12
MASAI,4,1,6
MASAKI,7,0,11
MASAKO,0,8,18
MASAMI,2,2,7
MASANORI,3,0,4
MASARU,2,0,2
MASASHI,2,0,4
MASATO,2,0,6
MASAYA,2,0,4
MASAYO,0,2,7
MASAYUKI,3,0,5
MASHA,0,34,84
MASHAL,0,2,5
MASHANNA,0,2,2
MASHAWN,2,0,2
MASHEA,0,2,2
MASHIACH,2,0,2
MASHUD,2,0,2
MASI,1,1,3
MASIEL,0,5,8
MASIKA,1,1,2
MASON,31,2,68
MASONYA,0,2,2
MASOOD,6,0,11
MASOUD,3,0,6
MASROOR,2,0,2
MASSEY,1,1,2
MASSI,1,1,4
MASSIE,0,3,3
MASSIEL,0,28,58
MASSIMILIANO,15,0,27
MASSIMO,47,0,67
MASSY,0,2,4
MASTA,2,1,4
MASUD,6,0,11
MASUM,6,0,8
MASUMA,0,2,5
MAT,30,0,56
MATA,1,1,3
MATAN,10,0,21
MATEEN,3,0,5
MATEO,28,0,49
MATEUS,5,0,8
MATEUSZ,9,0,17
MATHEO,3,0,3
MATHEUS,3,0,7
MATHEW,72,2,142
MATHIAS,16,0,33
MATHIEU,32,0,58
MATHILDA,0,2,2
MATHILDE,0,8,17
MATHIS,1,1,2
MATI,4,4,14
MATIA,0,2,3
MATILDA,0,25,43
MATILDE,0,15,22
MATINA,0,4,9
MATOS,2,2,5
MATRICE,0,2,2
MATS,5,0,9
MATSON,3,0,4
MATT,1845,3,3896
MATTEO,42,0,81
MATTHEW,2048,3,3979
MATTHEWS,2,0,3
MATTHIAS,37,0,53
MATTHIEU,17,0,40
MATTI,5,3,10
MATTIA,10,4,21
MATTIAS,4,0,8
MATTIE,1,7,16
MATTY,36,2,72
MATUS,1,1,3
MATVEY,2,0,2
MATY,1,2,5
MATÍAS,16,0,34
MAU,0,2,2
MAUD,0,8,19
MAUDE,0,15,23
MAUDELINE,0,2,2
MAUDI,0,3,3
MAULI,1,1,3
MAULIK,4,0,7
MAURA,0,72,210
MAUREEN,0,543,979
MAURI,3,4,10
MAURICE,251,1,395
MAURICIA,0,3,7
MAURICIO,133,0,241
MAURINE,0,3,4
MAURISA,0,3,5
MAURISHA,0,2,3
MAURIZIA,0,3,4
MAURIZIO,35,0,54
MAURO,40,0,66
MAURY,8,2,17
MAUZZAM,2,0,2
MAV,1,1,4
MAVERICK,7,0,10
MAVIS,0,23,38
MAX,513,9,1052
MAXENCE,2,0,4
MAXENE,0,3,4
MAXI,3,3,9
MAXIE,2,5,12
MAXIME,20,0,43
MAXIMILIAN,18,0,32
MAXIMILIANO,11,0,19
MAXIMILLIAN,10,0,17
MAXIMO,22,0,32
MAXIMOS,2,0,2
MAXIMUM,5,0,7
MAXIMUS,14,0,16
MAXINE,0,110,189
MAXWELL,58,0,113
MAXX,7,0,15
MAXY,1,1,2
MAXÍM,33,0,59
MAY,3,83,218
MAYA,3,153,425
MAYADA,0,2,2
MAYANG,0,2,3
MAYANK,16,0,20
MAYBEL,0,2,3
MAYDA,0,4,9
MAYE,0,3,4
MAYELIN,0,2,4
MAYEN,0,2,2
MAYER,10,0,26
MAYERLING,0,3,4
MAYETTE,0,2,3
MAYLEE,0,2,3
MAYLEEN,0,3,6
MAYLIN,0,6,9
MAYLING,0,4,6
MAYLIS,0,2,3
MAYMAY,0,2,3
MAYNARD,2,0,3
MAYNOR,5,0,7
MAYO,2,3,5
MAYOR,3,0,4
MAYOWA,4,0,7
MAYRA,0,143,247
MAYSA,0,5,6
MAYTAL,0,6,15
MAYTE,0,5,12
MAYU,0,8,12
MAYUKO,0,7,10
MAYUMI,0,10,25
MAYUR,12,0,23
MAYYA,0,4,7
MAZ,4,1,7
MAZAL,0,8,14
MAZE,2,0,4
MAZEN,10,0,15
